date_key,full_date,year,month,month_name,week_number,quarter,is_rainy_season
7634,2035-11-25,2035,11,November,47,4,0
7635,2035-11-26,2035,11,November,48,4,0
7636,2035-11-27,2035,11,November,48,4,0
7637,2035-11-28,2035,11,November,48,4,0
7638,2035-11-29,2035,11,November,48,4,0
7639,2035-11-30,2035,11,November,48,4,0
7640,2035-12-01,2035,12,December,48,4,0
7641,2035-12-02,2035,12,December,48,4,0
7642,2035-12-03,2035,12,December,49,4,0
7643,2035-12-04,2035,12,December,49,4,0
7644,2035-12-05,2035,12,December,49,4,0
7645,2035-12-06,2035,12,December,49,4,0
7646,2035-12-07,2035,12,December,49,4,0
7647,2035-12-08,2035,12,December,49,4,0
7648,2035-12-09,2035,12,December,49,4,0
7649,2035-12-10,2035,12,December,50,4,0
7650,2035-12-11,2035,12,December,50,4,0
7651,2035-12-12,2035,12,December,50,4,0
7652,2035-12-13,2035,12,December,50,4,0
7653,2035-12-14,2035,12,December,50,4,0
7654,2035-12-15,2035,12,December,50,4,0
7655,2035-12-16,2035,12,December,50,4,0
7656,2035-12-17,2035,12,December,51,4,0
7657,2035-12-18,2035,12,December,51,4,0
7658,2035-12-19,2035,12,December,51,4,0
7659,2035-12-20,2035,12,December,51,4,0
7660,2035-12-21,2035,12,December,51,4,0
7661,2035-12-22,2035,12,December,51,4,0
7662,2035-12-23,2035,12,December,51,4,0
7663,2035-12-24,2035,12,December,52,4,0
7664,2035-12-25,2035,12,December,52,4,0
7665,2035-12-26,2035,12,December,52,4,0
7666,2035-12-27,2035,12,December,52,4,0
7667,2035-12-28,2035,12,December,52,4,0
7668,2035-12-29,2035,12,December,52,4,0
7669,2035-12-30,2035,12,December,52,4,0
7670,2035-12-31,2035,12,December,1,4,0
7671,2036-01-01,2036,1,January,1,1,0
7672,2036-01-02,2036,1,January,1,1,0
7673,2036-01-03,2036,1,January,1,1,0
7674,2036-01-04,2036,1,January,1,1,0
7675,2036-01-05,2036,1,January,1,1,0
7676,2036-01-06,2036,1,January,1,1,0
7677,2036-01-07,2036,1,January,2,1,0
7678,2036-01-08,2036,1,January,2,1,0
7679,2036-01-09,2036,1,January,2,1,0
7680,2036-01-10,2036,1,January,2,1,0
7681,2036-01-11,2036,1,January,2,1,0
7682,2036-01-12,2036,1,January,2,1,0
7683,2036-01-13,2036,1,January,2,1,0
7684,2036-01-14,2036,1,January,3,1,0
7685,2036-01-15,2036,1,January,3,1,0
7686,2036-01-16,2036,1,January,3,1,0
7687,2036-01-17,2036,1,January,3,1,0
7688,2036-01-18,2036,1,January,3,1,0
7689,2036-01-19,2036,1,January,3,1,0
7690,2036-01-20,2036,1,January,3,1,0
7691,2036-01-21,2036,1,January,4,1,0
7692,2036-01-22,2036,1,January,4,1,0
7693,2036-01-23,2036,1,January,4,1,0
7694,2036-01-24,2036,1,January,4,1,0
7695,2036-01-25,2036,1,January,4,1,0
7696,2036-01-26,2036,1,January,4,1,0
7697,2036-01-27,2036,1,January,4,1,0
7698,2036-01-28,2036,1,January,5,1,0
7699,2036-01-29,2036,1,January,5,1,0
7700,2036-01-30,2036,1,January,5,1,0
7701,2036-01-31,2036,1,January,5,1,0
7702,2036-02-01,2036,2,February,5,1,0
7703,2036-02-02,2036,2,February,5,1,0
7704,2036-02-03,2036,2,February,5,1,0
7705,2036-02-04,2036,2,February,6,1,0
7706,2036-02-05,2036,2,February,6,1,0
7707,2036-02-06,2036,2,February,6,1,0
7708,2036-02-07,2036,2,February,6,1,0
7709,2036-02-08,2036,2,February,6,1,0
7710,2036-02-09,2036,2,February,6,1,0
7711,2036-02-10,2036,2,February,6,1,0
7712,2036-02-11,2036,2,February,7,1,0
7713,2036-02-12,2036,2,February,7,1,0
7714,2036-02-13,2036,2,February,7,1,0
7715,2036-02-14,2036,2,February,7,1,0
7716,2036-02-15,2036,2,February,7,1,0
7717,2036-02-16,2036,2,February,7,1,0
7718,2036-02-17,2036,2,February,7,1,0
7719,2036-02-18,2036,2,February,8,1,0
7720,2036-02-19,2036,2,February,8,1,0
7721,2036-02-20,2036,2,February,8,1,0
7722,2036-02-21,2036,2,February,8,1,0
7723,2036-02-22,2036,2,February,8,1,0
7724,2036-02-23,2036,2,February,8,1,0
7725,2036-02-24,2036,2,February,8,1,0
7726,2036-02-25,2036,2,February,9,1,0
7727,2036-02-26,2036,2,February,9,1,0
7728,2036-02-27,2036,2,February,9,1,0
7729,2036-02-28,2036,2,February,9,1,0
7730,2036-02-29,2036,2,February,9,1,0
7731,2036-03-01,2036,3,March,9,1,1
7732,2036-03-02,2036,3,March,9,1,1
7733,2036-03-03,2036,3,March,10,1,1
7734,2036-03-04,2036,3,March,10,1,1
7735,2036-03-05,2036,3,March,10,1,1
7736,2036-03-06,2036,3,March,10,1,1
7737,2036-03-07,2036,3,March,10,1,1
7738,2036-03-08,2036,3,March,10,1,1
7739,2036-03-09,2036,3,March,10,1,1
7740,2036-03-10,2036,3,March,11,1,1
7741,2036-03-11,2036,3,March,11,1,1
7742,2036-03-12,2036,3,March,11,1,1
7743,2036-03-13,2036,3,March,11,1,1
7744,2036-03-14,2036,3,March,11,1,1
7745,2036-03-15,2036,3,March,11,1,1
7746,2036-03-16,2036,3,March,11,1,1
7747,2036-03-17,2036,3,March,12,1,1
7748,2036-03-18,2036,3,March,12,1,1
7749,2036-03-19,2036,3,March,12,1,1
7750,2036-03-20,2036,3,March,12,1,1
7751,2036-03-21,2036,3,March,12,1,1
7752,2036-03-22,2036,3,March,12,1,1
7753,2036-03-23,2036,3,March,12,1,1
7754,2036-03-24,2036,3,March,13,1,1
7755,2036-03-25,2036,3,March,13,1,1
7756,2036-03-26,2036,3,March,13,1,1
7757,2036-03-27,2036,3,March,13,1,1
7758,2036-03-28,2036,3,March,13,1,1
7759,2036-03-29,2036,3,March,13,1,1
7760,2036-03-30,2036,3,March,13,1,1
7761,2036-03-31,2036,3,March,14,1,1
7762,2036-04-01,2036,4,April,14,2,1
7763,2036-04-02,2036,4,April,14,2,1
7764,2036-04-03,2036,4,April,14,2,1
7765,2036-04-04,2036,4,April,14,2,1
7766,2036-04-05,2036,4,April,14,2,1
7767,2036-04-06,2036,4,April,14,2,1
7768,2036-04-07,2036,4,April,15,2,1
7769,2036-04-08,2036,4,April,15,2,1
7770,2036-04-09,2036,4,April,15,2,1
7771,2036-04-10,2036,4,April,15,2,1
7772,2036-04-11,2036,4,April,15,2,1
7773,2036-04-12,2036,4,April,15,2,1
7774,2036-04-13,2036,4,April,15,2,1
7775,2036-04-14,2036,4,April,16,2,1
7776,2036-04-15,2036,4,April,16,2,1
7777,2036-04-16,2036,4,April,16,2,1
7778,2036-04-17,2036,4,April,16,2,1
7779,2036-04-18,2036,4,April,16,2,1
7780,2036-04-19,2036,4,April,16,2,1
7781,2036-04-20,2036,4,April,16,2,1
7782,2036-04-21,2036,4,April,17,2,1
7783,2036-04-22,2036,4,April,17,2,1
7784,2036-04-23,2036,4,April,17,2,1
7785,2036-04-24,2036,4,April,17,2,1
7786,2036-04-25,2036,4,April,17,2,1
7787,2036-04-26,2036,4,April,17,2,1
7788,2036-04-27,2036,4,April,17,2,1
7789,2036-04-28,2036,4,April,18,2,1
7790,2036-04-29,2036,4,April,18,2,1
7791,2036-04-30,2036,4,April,18,2,1
7792,2036-05-01,2036,5,May,18,2,1
7793,2036-05-02,2036,5,May,18,2,1
7794,2036-05-03,2036,5,May,18,2,1
7795,2036-05-04,2036,5,May,18,2,1
7796,2036-05-05,2036,5,May,19,2,1
7797,2036-05-06,2036,5,May,19,2,1
7798,2036-05-07,2036,5,May,19,2,1
7799,2036-05-08,2036,5,May,19,2,1
7800,2036-05-09,2036,5,May,19,2,1
7801,2036-05-10,2036,5,May,19,2,1
7802,2036-05-11,2036,5,May,19,2,1
7803,2036-05-12,2036,5,May,20,2,1
7804,2036-05-13,2036,5,May,20,2,1
7805,2036-05-14,2036,5,May,20,2,1
7806,2036-05-15,2036,5,May,20,2,1
7807,2036-05-16,2036,5,May,20,2,1
7808,2036-05-17,2036,5,May,20,2,1
7809,2036-05-18,2036,5,May,20,2,1
7810,2036-05-19,2036,5,May,21,2,1
7811,2036-05-20,2036,5,May,21,2,1
7812,2036-05-21,2036,5,May,21,2,1
7813,2036-05-22,2036,5,May,21,2,1
7814,2036-05-23,2036,5,May,21,2,1
7815,2036-05-24,2036,5,May,21,2,1
7816,2036-05-25,2036,5,May,21,2,1
7817,2036-05-26,2036,5,May,22,2,1
7818,2036-05-27,2036,5,May,22,2,1
7819,2036-05-28,2036,5,May,22,2,1
7820,2036-05-29,2036,5,May,22,2,1
7821,2036-05-30,2036,5,May,22,2,1
7822,2036-05-31,2036,5,May,22,2,1
7823,2036-06-01,2036,6,June,22,2,1
7824,2036-06-02,2036,6,June,23,2,1
7825,2036-06-03,2036,6,June,23,2,1
7826,2036-06-04,2036,6,June,23,2,1
7827,2036-06-05,2036,6,June,23,2,1
7828,2036-06-06,2036,6,June,23,2,1
7829,2036-06-07,2036,6,June,23,2,1
7830,2036-06-08,2036,6,June,23,2,1
7831,2036-06-09,2036,6,June,24,2,1
7832,2036-06-10,2036,6,June,24,2,1
7833,2036-06-11,2036,6,June,24,2,1
7834,2036-06-12,2036,6,June,24,2,1
7835,2036-06-13,2036,6,June,24,2,1
7836,2036-06-14,2036,6,June,24,2,1
7837,2036-06-15,2036,6,June,24,2,1
7838,2036-06-16,2036,6,June,25,2,1
7839,2036-06-17,2036,6,June,25,2,1
7840,2036-06-18,2036,6,June,25,2,1
7841,2036-06-19,2036,6,June,25,2,1
7842,2036-06-20,2036,6,June,25,2,1
7843,2036-06-21,2036,6,June,25,2,1
7844,2036-06-22,2036,6,June,25,2,1
7845,2036-06-23,2036,6,June,26,2,1
7846,2036-06-24,2036,6,June,26,2,1
7847,2036-06-25,2036,6,June,26,2,1
7848,2036-06-26,2036,6,June,26,2,1
7849,2036-06-27,2036,6,June,26,2,1
7850,2036-06-28,2036,6,June,26,2,1
7851,2036-06-29,2036,6,June,26,2,1
7852,2036-06-30,2036,6,June,27,2,1
7853,2036-07-01,2036,7,July,27,3,1
7854,2036-07-02,2036,7,July,27,3,1
7855,2036-07-03,2036,7,July,27,3,1
7856,2036-07-04,2036,7,July,27,3,1
7857,2036-07-05,2036,7,July,27,3,1
7858,2036-07-06,2036,7,July,27,3,1
7859,2036-07-07,2036,7,July,28,3,1
7860,2036-07-08,2036,7,July,28,3,1
7861,2036-07-09,2036,7,July,28,3,1
7862,2036-07-10,2036,7,July,28,3,1
7863,2036-07-11,2036,7,July,28,3,1
7864,2036-07-12,2036,7,July,28,3,1
7865,2036-07-13,2036,7,July,28,3,1
7866,2036-07-14,2036,7,July,29,3,1
7867,2036-07-15,2036,7,July,29,3,1
7868,2036-07-16,2036,7,July,29,3,1
7869,2036-07-17,2036,7,July,29,3,1
7870,2036-07-18,2036,7,July,29,3,1
7871,2036-07-19,2036,7,July,29,3,1
7872,2036-07-20,2036,7,July,29,3,1
7873,2036-07-21,2036,7,July,30,3,1
7874,2036-07-22,2036,7,July,30,3,1
7875,2036-07-23,2036,7,July,30,3,1
7876,2036-07-24,2036,7,July,30,3,1
7877,2036-07-25,2036,7,July,30,3,1
7878,2036-07-26,2036,7,July,30,3,1
7879,2036-07-27,2036,7,July,30,3,1
7880,2036-07-28,2036,7,July,31,3,1
7881,2036-07-29,2036,7,July,31,3,1
7882,2036-07-30,2036,7,July,31,3,1
7883,2036-07-31,2036,7,July,31,3,1
7884,2036-08-01,2036,8,August,31,3,1
7885,2036-08-02,2036,8,August,31,3,1
7886,2036-08-03,2036,8,August,31,3,1
7887,2036-08-04,2036,8,August,32,3,1
7888,2036-08-05,2036,8,August,32,3,1
7889,2036-08-06,2036,8,August,32,3,1
7890,2036-08-07,2036,8,August,32,3,1
7891,2036-08-08,2036,8,August,32,3,1
7892,2036-08-09,2036,8,August,32,3,1
7893,2036-08-10,2036,8,August,32,3,1
7894,2036-08-11,2036,8,August,33,3,1
7895,2036-08-12,2036,8,August,33,3,1
7896,2036-08-13,2036,8,August,33,3,1
7897,2036-08-14,2036,8,August,33,3,1
7898,2036-08-15,2036,8,August,33,3,1
7899,2036-08-16,2036,8,August,33,3,1
7900,2036-08-17,2036,8,August,33,3,1
7901,2036-08-18,2036,8,August,34,3,1
7902,2036-08-19,2036,8,August,34,3,1
7903,2036-08-20,2036,8,August,34,3,1
7904,2036-08-21,2036,8,August,34,3,1
7905,2036-08-22,2036,8,August,34,3,1
7906,2036-08-23,2036,8,August,34,3,1
7907,2036-08-24,2036,8,August,34,3,1
7908,2036-08-25,2036,8,August,35,3,1
7909,2036-08-26,2036,8,August,35,3,1
7910,2036-08-27,2036,8,August,35,3,1
7911,2036-08-28,2036,8,August,35,3,1
7912,2036-08-29,2036,8,August,35,3,1
7913,2036-08-30,2036,8,August,35,3,1
7914,2036-08-31,2036,8,August,35,3,1
7915,2036-09-01,2036,9,September,36,3,1
7916,2036-09-02,2036,9,September,36,3,1
7917,2036-09-03,2036,9,September,36,3,1
7918,2036-09-04,2036,9,September,36,3,1
7919,2036-09-05,2036,9,September,36,3,1
7920,2036-09-06,2036,9,September,36,3,1
7921,2036-09-07,2036,9,September,36,3,1
7922,2036-09-08,2036,9,September,37,3,1
7923,2036-09-09,2036,9,September,37,3,1
7924,2036-09-10,2036,9,September,37,3,1
7925,2036-09-11,2036,9,September,37,3,1
7926,2036-09-12,2036,9,September,37,3,1
7927,2036-09-13,2036,9,September,37,3,1
7928,2036-09-14,2036,9,September,37,3,1
7929,2036-09-15,2036,9,September,38,3,1
7930,2036-09-16,2036,9,September,38,3,1
7931,2036-09-17,2036,9,September,38,3,1
7932,2036-09-18,2036,9,September,38,3,1
7933,2036-09-19,2036,9,September,38,3,1
7934,2036-09-20,2036,9,September,38,3,1
7935,2036-09-21,2036,9,September,38,3,1
7936,2036-09-22,2036,9,September,39,3,1
7937,2036-09-23,2036,9,September,39,3,1
7938,2036-09-24,2036,9,September,39,3,1
7939,2036-09-25,2036,9,September,39,3,1
7940,2036-09-26,2036,9,September,39,3,1
7941,2036-09-27,2036,9,September,39,3,1
7942,2036-09-28,2036,9,September,39,3,1
7943,2036-09-29,2036,9,September,40,3,1
7944,2036-09-30,2036,9,September,40,3,1
7945,2036-10-01,2036,10,October,40,4,1
7946,2036-10-02,2036,10,October,40,4,1
7947,2036-10-03,2036,10,October,40,4,1
7948,2036-10-04,2036,10,October,40,4,1
7949,2036-10-05,2036,10,October,40,4,1
7950,2036-10-06,2036,10,October,41,4,1
7951,2036-10-07,2036,10,October,41,4,1
7952,2036-10-08,2036,10,October,41,4,1
7953,2036-10-09,2036,10,October,41,4,1
7954,2036-10-10,2036,10,October,41,4,1
7955,2036-10-11,2036,10,October,41,4,1
7956,2036-10-12,2036,10,October,41,4,1
7957,2036-10-13,2036,10,October,42,4,1
7958,2036-10-14,2036,10,October,42,4,1
7959,2036-10-15,2036,10,October,42,4,1
7960,2036-10-16,2036,10,October,42,4,1
7961,2036-10-17,2036,10,October,42,4,1
7962,2036-10-18,2036,10,October,42,4,1
7963,2036-10-19,2036,10,October,42,4,1
7964,2036-10-20,2036,10,October,43,4,1
7965,2036-10-21,2036,10,October,43,4,1
7966,2036-10-22,2036,10,October,43,4,1
7967,2036-10-23,2036,10,October,43,4,1
7968,2036-10-24,2036,10,October,43,4,1
7969,2036-10-25,2036,10,October,43,4,1
7970,2036-10-26,2036,10,October,43,4,1
7971,2036-10-27,2036,10,October,44,4,1
7972,2036-10-28,2036,10,October,44,4,1
7973,2036-10-29,2036,10,October,44,4,1
7974,2036-10-30,2036,10,October,44,4,1
7975,2036-10-31,2036,10,October,44,4,1
7976,2036-11-01,2036,11,November,44,4,0
7977,2036-11-02,2036,11,November,44,4,0
7978,2036-11-03,2036,11,November,45,4,0
7979,2036-11-04,2036,11,November,45,4,0
7980,2036-11-05,2036,11,November,45,4,0
7981,2036-11-06,2036,11,November,45,4,0
7982,2036-11-07,2036,11,November,45,4,0
7983,2036-11-08,2036,11,November,45,4,0
7984,2036-11-09,2036,11,November,45,4,0
7985,2036-11-10,2036,11,November,46,4,0
7986,2036-11-11,2036,11,November,46,4,0
7987,2036-11-12,2036,11,November,46,4,0
7988,2036-11-13,2036,11,November,46,4,0
7989,2036-11-14,2036,11,November,46,4,0
7990,2036-11-15,2036,11,November,46,4,0
7991,2036-11-16,2036,11,November,46,4,0
7992,2036-11-17,2036,11,November,47,4,0
7993,2036-11-18,2036,11,November,47,4,0
7994,2036-11-19,2036,11,November,47,4,0
7995,2036-11-20,2036,11,November,47,4,0
7996,2036-11-21,2036,11,November,47,4,0
7997,2036-11-22,2036,11,November,47,4,0
7998,2036-11-23,2036,11,November,47,4,0
7999,2036-11-24,2036,11,November,48,4,0
8000,2036-11-25,2036,11,November,48,4,0
8001,2036-11-26,2036,11,November,48,4,0
8002,2036-11-27,2036,11,November,48,4,0
8003,2036-11-28,2036,11,November,48,4,0
8004,2036-11-29,2036,11,November,48,4,0
8005,2036-11-30,2036,11,November,48,4,0
8006,2036-12-01,2036,12,December,49,4,0
8007,2036-12-02,2036,12,December,49,4,0
8008,2036-12-03,2036,12,December,49,4,0
8009,2036-12-04,2036,12,December,49,4,0
8010,2036-12-05,2036,12,December,49,4,0
8011,2036-12-06,2036,12,December,49,4,0
8012,2036-12-07,2036,12,December,49,4,0
8013,2036-12-08,2036,12,December,50,4,0
8014,2036-12-09,2036,12,December,50,4,0
8015,2036-12-10,2036,12,December,50,4,0
8016,2036-12-11,2036,12,December,50,4,0
8017,2036-12-12,2036,12,December,50,4,0
8018,2036-12-13,2036,12,December,50,4,0
8019,2036-12-14,2036,12,December,50,4,0
8020,2036-12-15,2036,12,December,51,4,0
8021,2036-12-16,2036,12,December,51,4,0
8022,2036-12-17,2036,12,December,51,4,0
8023,2036-12-18,2036,12,December,51,4,0
8024,2036-12-19,2036,12,December,51,4,0
8025,2036-12-20,2036,12,December,51,4,0
8026,2036-12-21,2036,12,December,51,4,0
8027,2036-12-22,2036,12,December,52,4,0
8028,2036-12-23,2036,12,December,52,4,0
8029,2036-12-24,2036,12,December,52,4,0
8030,2036-12-25,2036,12,December,52,4,0
8031,2036-12-26,2036,12,December,52,4,0
8032,2036-12-27,2036,12,December,52,4,0
8033,2036-12-28,2036,12,December,52,4,0
8034,2036-12-29,2036,12,December,1,4,0
8035,2036-12-30,2036,12,December,1,4,0
8036,2036-12-31,2036,12,December,1,4,0
8037,2037-01-01,2037,1,January,1,1,0
8038,2037-01-02,2037,1,January,1,1,0
8039,2037-01-03,2037,1,January,1,1,0
8040,2037-01-04,2037,1,January,1,1,0
8041,2037-01-05,2037,1,January,2,1,0
8042,2037-01-06,2037,1,January,2,1,0
8043,2037-01-07,2037,1,January,2,1,0
8044,2037-01-08,2037,1,January,2,1,0
8045,2037-01-09,2037,1,January,2,1,0
8046,2037-01-10,2037,1,January,2,1,0
8047,2037-01-11,2037,1,January,2,1,0
8048,2037-01-12,2037,1,January,3,1,0
8049,2037-01-13,2037,1,January,3,1,0
8050,2037-01-14,2037,1,January,3,1,0
8051,2037-01-15,2037,1,January,3,1,0
8052,2037-01-16,2037,1,January,3,1,0
8053,2037-01-17,2037,1,January,3,1,0
8054,2037-01-18,2037,1,January,3,1,0
8055,2037-01-19,2037,1,January,4,1,0
8056,2037-01-20,2037,1,January,4,1,0
8057,2037-01-21,2037,1,January,4,1,0
8058,2037-01-22,2037,1,January,4,1,0
8059,2037-01-23,2037,1,January,4,1,0
8060,2037-01-24,2037,1,January,4,1,0
8061,2037-01-25,2037,1,January,4,1,0
8062,2037-01-26,2037,1,January,5,1,0
8063,2037-01-27,2037,1,January,5,1,0
8064,2037-01-28,2037,1,January,5,1,0
8065,2037-01-29,2037,1,January,5,1,0
8066,2037-01-30,2037,1,January,5,1,0
8067,2037-01-31,2037,1,January,5,1,0
8068,2037-02-01,2037,2,February,5,1,0
8069,2037-02-02,2037,2,February,6,1,0
8070,2037-02-03,2037,2,February,6,1,0
8071,2037-02-04,2037,2,February,6,1,0
8072,2037-02-05,2037,2,February,6,1,0
8073,2037-02-06,2037,2,February,6,1,0
8074,2037-02-07,2037,2,February,6,1,0
8075,2037-02-08,2037,2,February,6,1,0
8076,2037-02-09,2037,2,February,7,1,0
8077,2037-02-10,2037,2,February,7,1,0
8078,2037-02-11,2037,2,February,7,1,0
8079,2037-02-12,2037,2,February,7,1,0
8080,2037-02-13,2037,2,February,7,1,0
8081,2037-02-14,2037,2,February,7,1,0
8082,2037-02-15,2037,2,February,7,1,0
8083,2037-02-16,2037,2,February,8,1,0
8084,2037-02-17,2037,2,February,8,1,0
8085,2037-02-18,2037,2,February,8,1,0
8086,2037-02-19,2037,2,February,8,1,0
8087,2037-02-20,2037,2,February,8,1,0
8088,2037-02-21,2037,2,February,8,1,0
8089,2037-02-22,2037,2,February,8,1,0
8090,2037-02-23,2037,2,February,9,1,0
8091,2037-02-24,2037,2,February,9,1,0
8092,2037-02-25,2037,2,February,9,1,0
8093,2037-02-26,2037,2,February,9,1,0
8094,2037-02-27,2037,2,February,9,1,0
8095,2037-02-28,2037,2,February,9,1,0
8096,2037-03-01,2037,3,March,9,1,1
8097,2037-03-02,2037,3,March,10,1,1
8098,2037-03-03,2037,3,March,10,1,1
8099,2037-03-04,2037,3,March,10,1,1
8100,2037-03-05,2037,3,March,10,1,1
8101,2037-03-06,2037,3,March,10,1,1
8102,2037-03-07,2037,3,March,10,1,1
8103,2037-03-08,2037,3,March,10,1,1
8104,2037-03-09,2037,3,March,11,1,1
8105,2037-03-10,2037,3,March,11,1,1
8106,2037-03-11,2037,3,March,11,1,1
8107,2037-03-12,2037,3,March,11,1,1
8108,2037-03-13,2037,3,March,11,1,1
8109,2037-03-14,2037,3,March,11,1,1
8110,2037-03-15,2037,3,March,11,1,1
8111,2037-03-16,2037,3,March,12,1,1
8112,2037-03-17,2037,3,March,12,1,1
8113,2037-03-18,2037,3,March,12,1,1
8114,2037-03-19,2037,3,March,12,1,1
8115,2037-03-20,2037,3,March,12,1,1
8116,2037-03-21,2037,3,March,12,1,1
8117,2037-03-22,2037,3,March,12,1,1
8118,2037-03-23,2037,3,March,13,1,1
8119,2037-03-24,2037,3,March,13,1,1
8120,2037-03-25,2037,3,March,13,1,1
8121,2037-03-26,2037,3,March,13,1,1
8122,2037-03-27,2037,3,March,13,1,1
8123,2037-03-28,2037,3,March,13,1,1
8124,2037-03-29,2037,3,March,13,1,1
8125,2037-03-30,2037,3,March,14,1,1
8126,2037-03-31,2037,3,March,14,1,1
8127,2037-04-01,2037,4,April,14,2,1
8128,2037-04-02,2037,4,April,14,2,1
8129,2037-04-03,2037,4,April,14,2,1
8130,2037-04-04,2037,4,April,14,2,1
8131,2037-04-05,2037,4,April,14,2,1
8132,2037-04-06,2037,4,April,15,2,1
8133,2037-04-07,2037,4,April,15,2,1
8134,2037-04-08,2037,4,April,15,2,1
8135,2037-04-09,2037,4,April,15,2,1
8136,2037-04-10,2037,4,April,15,2,1
8137,2037-04-11,2037,4,April,15,2,1
8138,2037-04-12,2037,4,April,15,2,1
8139,2037-04-13,2037,4,April,16,2,1
8140,2037-04-14,2037,4,April,16,2,1
8141,2037-04-15,2037,4,April,16,2,1
8142,2037-04-16,2037,4,April,16,2,1
8143,2037-04-17,2037,4,April,16,2,1
8144,2037-04-18,2037,4,April,16,2,1
8145,2037-04-19,2037,4,April,16,2,1
8146,2037-04-20,2037,4,April,17,2,1
8147,2037-04-21,2037,4,April,17,2,1
8148,2037-04-22,2037,4,April,17,2,1
8149,2037-04-23,2037,4,April,17,2,1
8150,2037-04-24,2037,4,April,17,2,1
8151,2037-04-25,2037,4,April,17,2,1
8152,2037-04-26,2037,4,April,17,2,1
8153,2037-04-27,2037,4,April,18,2,1
8154,2037-04-28,2037,4,April,18,2,1
8155,2037-04-29,2037,4,April,18,2,1
8156,2037-04-30,2037,4,April,18,2,1
8157,2037-05-01,2037,5,May,18,2,1
8158,2037-05-02,2037,5,May,18,2,1
8159,2037-05-03,2037,5,May,18,2,1
8160,2037-05-04,2037,5,May,19,2,1
8161,2037-05-05,2037,5,May,19,2,1
8162,2037-05-06,2037,5,May,19,2,1
8163,2037-05-07,2037,5,May,19,2,1
8164,2037-05-08,2037,5,May,19,2,1
8165,2037-05-09,2037,5,May,19,2,1
8166,2037-05-10,2037,5,May,19,2,1
8167,2037-05-11,2037,5,May,20,2,1
8168,2037-05-12,2037,5,May,20,2,1
8169,2037-05-13,2037,5,May,20,2,1
8170,2037-05-14,2037,5,May,20,2,1
8171,2037-05-15,2037,5,May,20,2,1
8172,2037-05-16,2037,5,May,20,2,1
8173,2037-05-17,2037,5,May,20,2,1
8174,2037-05-18,2037,5,May,21,2,1
8175,2037-05-19,2037,5,May,21,2,1
8176,2037-05-20,2037,5,May,21,2,1
8177,2037-05-21,2037,5,May,21,2,1
8178,2037-05-22,2037,5,May,21,2,1
8179,2037-05-23,2037,5,May,21,2,1
8180,2037-05-24,2037,5,May,21,2,1
8181,2037-05-25,2037,5,May,22,2,1
8182,2037-05-26,2037,5,May,22,2,1
8183,2037-05-27,2037,5,May,22,2,1
8184,2037-05-28,2037,5,May,22,2,1
8185,2037-05-29,2037,5,May,22,2,1
8186,2037-05-30,2037,5,May,22,2,1
8187,2037-05-31,2037,5,May,22,2,1
8188,2037-06-01,2037,6,June,23,2,1
8189,2037-06-02,2037,6,June,23,2,1
8190,2037-06-03,2037,6,June,23,2,1
8191,2037-06-04,2037,6,June,23,2,1
8192,2037-06-05,2037,6,June,23,2,1
8193,2037-06-06,2037,6,June,23,2,1
8194,2037-06-07,2037,6,June,23,2,1
8195,2037-06-08,2037,6,June,24,2,1
8196,2037-06-09,2037,6,June,24,2,1
8197,2037-06-10,2037,6,June,24,2,1
8198,2037-06-11,2037,6,June,24,2,1
8199,2037-06-12,2037,6,June,24,2,1
8200,2037-06-13,2037,6,June,24,2,1
8201,2037-06-14,2037,6,June,24,2,1
8202,2037-06-15,2037,6,June,25,2,1
8203,2037-06-16,2037,6,June,25,2,1
8204,2037-06-17,2037,6,June,25,2,1
8205,2037-06-18,2037,6,June,25,2,1
8206,2037-06-19,2037,6,June,25,2,1
8207,2037-06-20,2037,6,June,25,2,1
8208,2037-06-21,2037,6,June,25,2,1
8209,2037-06-22,2037,6,June,26,2,1
8210,2037-06-23,2037,6,June,26,2,1
8211,2037-06-24,2037,6,June,26,2,1
8212,2037-06-25,2037,6,June,26,2,1
8213,2037-06-26,2037,6,June,26,2,1
8214,2037-06-27,2037,6,June,26,2,1
8215,2037-06-28,2037,6,June,26,2,1
8216,2037-06-29,2037,6,June,27,2,1
8217,2037-06-30,2037,6,June,27,2,1
8218,2037-07-01,2037,7,July,27,3,1
8219,2037-07-02,2037,7,July,27,3,1
8220,2037-07-03,2037,7,July,27,3,1
8221,2037-07-04,2037,7,July,27,3,1
8222,2037-07-05,2037,7,July,27,3,1
8223,2037-07-06,2037,7,July,28,3,1
8224,2037-07-07,2037,7,July,28,3,1
8225,2037-07-08,2037,7,July,28,3,1
8226,2037-07-09,2037,7,July,28,3,1
8227,2037-07-10,2037,7,July,28,3,1
8228,2037-07-11,2037,7,July,28,3,1
8229,2037-07-12,2037,7,July,28,3,1
8230,2037-07-13,2037,7,July,29,3,1
8231,2037-07-14,2037,7,July,29,3,1
8232,2037-07-15,2037,7,July,29,3,1
8233,2037-07-16,2037,7,July,29,3,1
8234,2037-07-17,2037,7,July,29,3,1
8235,2037-07-18,2037,7,July,29,3,1
8236,2037-07-19,2037,7,July,29,3,1
8237,2037-07-20,2037,7,July,30,3,1
8238,2037-07-21,2037,7,July,30,3,1
8239,2037-07-22,2037,7,July,30,3,1
8240,2037-07-23,2037,7,July,30,3,1
